lokasiid,komisi,kegiatanid,kegiatanno,skpdkode,skpdnama,urusankode,urusannama,programkode,programteks,kegiatan,anggaran,vol,satuan,periode_data
4,5,107374,2,1.01.037,Sudin Pendidikan II - JAKSEL,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Menengah Jakarta Selatan II","500,000,000",1,Paket,2015
4,5,107376,3,1.01.037,Sudin Pendidikan II - JAKSEL,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Dasar Jakarta Selatan,"491,051,520",1,Paket,2015
4,5,107378,4,1.01.037,Sudin Pendidikan II - JAKSEL,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Menengah Jakarta Selatan,"899,833,680",1,Paket,2015
4,5,107380,1,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Dasar Jakarta Selatan I","482,578,300",1,Paket,2015
4,5,107382,2,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Menengah Jakarta Selatan I","229,830,450",1,Paket,2015
4,5,107384,3,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Dasar Jakarta Selatan,"499,898,666",1,Paket,2015
4,5,107386,4,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Menengah Jakarta Selatan,"726,189,090",1,Paket,2015
3,5,107388,1,1.01.035,Sudin Pendidikan II - JAKBAR,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Dasar Jakarta Barat,"966,965,600",1,Paket,2015
3,5,107390,2,1.01.035,Sudin Pendidikan II - JAKBAR,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Dasar Jakarta Barat","1,063,244,600",1,Paket,2015
3,5,107392,3,1.01.035,Sudin Pendidikan II - JAKBAR,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Pembinaan dan Pengembangan Pendidikan Menengah,"499,378,214",1,Paket,2015
3,5,107394,4,1.01.035,Sudin Pendidikan II - JAKBAR,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Menengah Jakarta Barat,"822,968,100",1,Paket,2015
3,5,107396,5,1.01.035,Sudin Pendidikan II - JAKBAR,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Peningkatan Prestasi Pendidikan pada Sudin Pendidikan Wilayah I Jakarta Barat,"359,524,286",1,Paket,2015
3,5,107398,1,1.01.034,Sudin Pendidikan I - JAKBAR,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Peningkatan Prestasi Pendidikan pada Sudin Pendidikan Wilayah I Jakarta Barat,"514,608,630",1,Paket,2015
3,5,107400,2,1.01.034,Sudin Pendidikan I - JAKBAR,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Dasar Jakarta Barat","1,398,767,640",1,Paket,2015
3,5,107402,3,1.01.034,Sudin Pendidikan I - JAKBAR,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Dasar Jakarta Barat,"982,046,972",1,Paket,2015
3,5,107404,4,1.01.034,Sudin Pendidikan I - JAKBAR,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Pembinaan dan Pengembangan Pendidikan Menengah,"499,996,560",1,Paket,2015
3,5,107406,5,1.01.034,Sudin Pendidikan I - JAKBAR,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Menengah Jakarta Barat,"821,505,684",1,Paket,2015
3,5,107408,6,1.01.034,Sudin Pendidikan I - JAKBAR,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Peningkatan Prestasi Pendidikan,"259,200,000",1,Paket,2015
2,5,107410,1,1.01.032,Sudin Pendidikan I - JAKUT,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Dasar Jakarta Utara","405,019,630",1,Paket,2015
2,5,107412,4,1.01.032,Sudin Pendidikan I - JAKUT,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan Kegiatan Kelompok Belajar Pendidikan Kesetaraan Paket A Setara SD,"45,000,000",1,Paket,2015
2,5,107414,5,1.01.032,Sudin Pendidikan I - JAKUT,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan Kegiatan Kelompok Belajar Pendidikan Kesetaraan Paket B Setara SMP,"200,000,000",1,Paket,2015
2,5,107416,6,1.01.032,Sudin Pendidikan I - JAKUT,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Menengah Jakarta Utara","1,326,242,160",1,Paket,2015
6,5,107417,1,1.01.020,Sudin Pendidikan - Kep. Seribu,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,"Pembinaan, Pengawasan dan Pengendalian Pendidikan Kepulauan Seribu","3,361,364,820",1,Paket,2015
6,5,107418,2,1.01.020,Sudin Pendidikan - Kep. Seribu,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Pelayanan Pendidikan Masyarakat Kepulauan Seribu,"2,024,386,634",1,Paket,2015
6,5,107419,3,1.01.020,Sudin Pendidikan - Kep. Seribu,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Kepulauan Seribu,"907,384,500",1,Paket,2015
5,5,107421,1,1.01.038,Sudin Pendidikan I - JAKTIM,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Dasar Jakarta Timur I","574,999,000",1,Paket,2015
5,5,107423,2,1.01.038,Sudin Pendidikan I - JAKTIM,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Menengah Jakarta Timur I","499,999,900",1,Paket,2015
5,5,107425,3,1.01.038,Sudin Pendidikan I - JAKTIM,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Dasar Jakarta Timur,"549,998,700",1,Paket,2015
5,5,107427,4,1.01.038,Sudin Pendidikan I - JAKTIM,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Menengah Jakarta Timur,"600,000,000",1,Paket,2015
5,5,107429,2,1.01.039,Sudin Pendidikan II - JAKTIM,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Menengah Jakarta Timur II","490,543,300",1,Paket,2015
5,5,107431,3,1.01.039,Sudin Pendidikan II - JAKTIM,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Dasar Jakarta Timur,"299,788,900",1,Paket,2015
5,5,107433,4,1.01.039,Sudin Pendidikan II - JAKTIM,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan Menengah Jakarta Timur,"599,347,100",1,Paket,2015
5,5,107435,5,1.01.039,Sudin Pendidikan II - JAKTIM,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,"Pembinaan, Pengembangan dan Pengawasan Pendidikan Dasar Jakarta Timur II","545,038,340",1,Paket,2015
5,5,107437,2,1.01.039,Sudin Pendidikan II - JAKTIM,1.01,Pendidikan,1.01.06,Program Peningkatan Sarana dan Prasarana Pendidikan,"Perawatan Gedung, Pagar dan Parkir SMAN 48 Jakarta","1,499,948,354",1,Paket,2015
5,5,107439,3,1.01.039,Sudin Pendidikan II - JAKTIM,1.01,Pendidikan,1.01.06,Program Peningkatan Sarana dan Prasarana Pendidikan,"Penyelesaian Perawatan Gedung, Pagar dan Parkir SMAN 81 Jakarta","1,499,962,970",1,Paket,2015
5,5,107441,4,1.01.039,Sudin Pendidikan II - JAKTIM,1.01,Pendidikan,1.01.06,Program Peningkatan Sarana dan Prasarana Pendidikan,"Perawatan Gedung, Kantin dan Pagar SMAN 58 Jakarta","999,946,553",1,Paket,2015
5,5,107443,5,1.01.039,Sudin Pendidikan II - JAKTIM,1.01,Pendidikan,1.01.06,Program Peningkatan Sarana dan Prasarana Pendidikan,Perawatan Gedung dan Pagar SMAN 106 Jakarta,"999,903,639",1,Paket,2015
5,5,107445,6,1.01.039,Sudin Pendidikan II - JAKTIM,1.01,Pendidikan,1.01.06,Program Peningkatan Sarana dan Prasarana Pendidikan,Perawatan PKBM 22 Makasar,"499,934,328",1,Paket,2015
5,5,107447,7,1.01.039,Sudin Pendidikan II - JAKTIM,1.01,Pendidikan,1.01.06,Program Peningkatan Sarana dan Prasarana Pendidikan,Perawatan Gedung dan Kantin SMKN 52,"1,149,938,900",1,Paket,2015
1,5,107224,6,1.01.031,Sudin Pendidikan II - JAKPUS,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMK Negeri di Jakarta Pusat,"29,172,000,000",1,Paket,2015
1,5,107226,7,1.01.031,Sudin Pendidikan II - JAKPUS,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Alokasi Kinerja SMAN/MAN,"2,043,840,000",1,Paket,2015
1,5,107228,8,1.01.031,Sudin Pendidikan II - JAKPUS,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Alokasi Kinerja SMKN,"1,352,640,000",1,Paket,2015
2,5,107230,1,1.01.033,Sudin Pendidikan II - JAKUT,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SDN/MIN,"42,662,064,000",1,Paket,2015
2,5,107232,2,1.01.033,Sudin Pendidikan II - JAKUT,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMPN/MTsN/SMPTN,"29,237,376,000",1,Paket,2015
2,5,107234,3,1.01.033,Sudin Pendidikan II - JAKUT,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMAN/MAN,"47,260,800,000",1,Paket,2015
2,5,107236,4,1.01.033,Sudin Pendidikan II - JAKUT,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMKN,"23,682,000,000",1,Paket,2015
0,5,107237,1,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional TKN dan SLBN,"5,338,311,840",1,Paket,2015
0,5,107238,1,1.01.026,"Pusat Perencanaan, Pengendalian Pendanaan Pendidikan Personal dan Operasional",1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,"Pengelolaan Dana Kartu Jakarta Pintar (KJP), Bantuan Operasional Pendidikan (BOP) dan Belanja Operasional Sekolah (BOS)","5,289,949,999",1,Paket,2015
0,5,107239,1,1.01.027,Pusat Data dan Sistem Informasi Pendidikan,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,"Pelaksanaan Penerimaan Peserta Didik Baru SD, SMP, SMA/ SMK","2,054,280,986",1,Paket,2015
2,5,107241,1,1.01.032,Sudin Pendidikan I - JAKUT,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SDN/MIN,"35,016,192,000",1,Paket,2015
2,5,107243,2,1.01.032,Sudin Pendidikan I - JAKUT,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMPN/MTsN/SMPTN,"20,967,456,000",1,Paket,2015
2,5,107245,3,1.01.032,Sudin Pendidikan I - JAKUT,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMAN/MAN,"20,886,720,000",1,Paket,2015
2,5,107247,4,1.01.032,Sudin Pendidikan I - JAKUT,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMKN,"19,437,600,000",1,Paket,2015
3,5,107249,1,1.01.034,Sudin Pendidikan I - JAKBAR,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SDN/MIN,"59,736,000,000",1,Paket,2015
3,5,107251,2,1.01.034,Sudin Pendidikan I - JAKBAR,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMPN/MTsN/SMPTN,"29,099,760,000",1,Paket,2015
3,5,107253,3,1.01.034,Sudin Pendidikan I - JAKBAR,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Alokasi Kinerja SDN/MIN,"2,119,824,000",1,Paket,2015
3,5,107255,4,1.01.034,Sudin Pendidikan I - JAKBAR,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Alokasi Kinerja SMPN/MTsN,"1,019,304,000",1,Paket,2015
3,5,107257,7,1.01.034,Sudin Pendidikan I - JAKBAR,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMAN/MAN,"40,363,200,000",1,Paket,2015
3,5,107259,8,1.01.034,Sudin Pendidikan I - JAKBAR,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMK Negeri,"23,004,000,000",1,Paket,2015
3,5,107261,1,1.01.035,Sudin Pendidikan II - JAKBAR,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMAN/MAN,"41,140,800,000",1,Paket,2015
3,5,107263,2,1.01.035,Sudin Pendidikan II - JAKBAR,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMKN,"15,610,800,000",1,Paket,2015
3,5,107265,3,1.01.035,Sudin Pendidikan II - JAKBAR,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SDN/MIN,"53,629,892,400",1,Paket,2015
3,5,107267,4,1.01.035,Sudin Pendidikan II - JAKBAR,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMPN/MTsN/SMPTN,"30,829,320,000",1,Paket,2015
3,5,107269,5,1.01.035,Sudin Pendidikan II - JAKBAR,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Alokasi Kinerja SDN/MIN,"3,095,568,000",1,Paket,2015
3,5,107271,6,1.01.035,Sudin Pendidikan II - JAKBAR,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Alokasi Kinerja SMPN/MTsN,"1,630,200,000",1,Paket,2015
4,5,107273,1,1.01.037,Sudin Pendidikan II - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMPN/MTsN/SMPTN,"38,106,480,000",1,Paket,2015
4,5,107275,2,1.01.037,Sudin Pendidikan II - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SDN/MIN,"50,329,920,000",1,Paket,2015
4,5,107277,3,1.01.037,Sudin Pendidikan II - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Alokasi Kinerja SMPN/MTsN,"1,460,184,000",1,Paket,2015
4,5,107279,4,1.01.037,Sudin Pendidikan II - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Kinerja SDN/MIN,"3,067,200,000",1,Paket,2015
4,5,107281,5,1.01.037,Sudin Pendidikan II - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMAN/MAN,"56,390,400,000",1,Paket,2015
4,5,107283,6,1.01.037,Sudin Pendidikan II - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMK Negeri,"42,721,200,000",1,Paket,2015
4,5,107285,7,1.01.037,Sudin Pendidikan II - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional (BOP) Alokasi Kinerja SMAN/MAN,"4,333,440,000",1,Paket,2015
4,5,107287,8,1.01.037,Sudin Pendidikan II - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Alokasi Kinerja SMKN,"3,819,360,000",1,Paket,2015
4,5,107289,1,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan ( BOP ) SDN/MIN,"61,309,920,000",1,Paket,2015
4,5,107291,2,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMPN/MTsN/SMPTN,"38,854,200,000",1,Paket,2015
4,5,107293,3,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Kinerja SDN/MIN,"2,347,056,000",1,Paket,2015
4,5,107295,4,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Kinerja SMPN/MTsN,"2,757,744,000",1,Paket,2015
4,5,107297,5,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMAN/MAN,"77,294,400,000",1,Paket,2015
4,5,107299,6,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) SMK Negeri,"24,525,576,000",1,Paket,2015
4,5,107301,7,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Alokasi Kinerja SMAN/MAN,"4,016,640,000",1,Paket,2015
4,5,107303,8,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.02,Program Wajib Belajar Dua Belas Tahun,Penyediaan Biaya Operasional Pendidikan (BOP) Alokasi Kinerja SMKN,"1,495,200,000",1,Paket,2015
4,5,107305,1,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.03,Program Pendidikan Non Formal dan Informal,Pelayanan Pendidikan Masyarakat Jakarta Selatan I,"881,896,800",1,Paket,2015
4,5,107307,1,1.01.037,Sudin Pendidikan II - JAKSEL,1.01,Pendidikan,1.01.03,Program Pendidikan Non Formal dan Informal,Pelayanan Pendidikan Masyarakat Jakarta Selatan II,"884,999,840",1,Paket,2015
0,5,107308,1,1.01.009,"Pusat Pelatihan dan Pengembangan Pendidikan Anak Usia Dini, Nonformal dan Informal (P3PAUDNI)",1.01,Pendidikan,1.01.03,Program Pendidikan Non Formal dan Informal,Pembinaan penyelenggaraan Pendidikan Nonformal dan Informal,"7,723,813,779",1,Paket,2015
2,5,107310,1,1.01.033,Sudin Pendidikan II - JAKUT,1.01,Pendidikan,1.01.03,Program Pendidikan Non Formal dan Informal,Rehabilitasi Gedung PKBM Kecamatan Cilincing,"986,212,201",1,Paket,2015
2,5,107312,3,1.01.033,Sudin Pendidikan II - JAKUT,1.01,Pendidikan,1.01.03,Program Pendidikan Non Formal dan Informal,Penyelenggaraan Kegiatan Kelompok Belajar Pendidikan Kesetaraan Paket A Setara SD,"45,000,000",1,Paket,2015
2,5,107314,4,1.01.033,Sudin Pendidikan II - JAKUT,1.01,Pendidikan,1.01.03,Program Pendidikan Non Formal dan Informal,Penyelenggaraan Kegiatan Kelompok Belajar Pendidikan Kesetaraan Paket B Setara SMP,"189,000,000",1,Paket,2015
1,5,107316,1,1.01.031,Sudin Pendidikan II - JAKPUS,1.01,Pendidikan,1.01.03,Program Pendidikan Non Formal dan Informal,Peningkatan Prestasi Pendidikan,"118,695,000",1,Paket,2015
1,5,107318,1,1.01.030,Sudin Pendidikan I - JAKPUS,1.01,Pendidikan,1.01.03,Program Pendidikan Non Formal dan Informal,Peningkatan Prestasi Pendidikan pada Sudin Pendidikan Wilayah I Jakarta Pusat,"529,995,780",1,Paket,2015
0,5,107319,1,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.04,Program Pendidikan Khusus dan Layanan Khusus,Pembinaan Penyelenggaraan Pendidikan Inklusi,"649,973,155",1,Paket,2015
0,5,107320,2,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Biaya Peningkatan Administrasi dan Prestasi Pendidikan dalam kegiatan UN,"10,689,835,251",1,Paket,2015
0,5,107321,3,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Pembinaan dan Pengembangan Prestasi Peserta Didik,"3,499,548,782",1,Paket,2015
0,5,107322,4,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Pembinaan Kompetensi Guru,"992,264,376",1,Paket,2015
0,5,107323,6,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Bimtek Penguatan Implementasi Kurikulum 2013 MGMP,"990,558,500",1,Paket,2015
0,5,107324,7,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Lomba Pendidikan,"498,833,500",1,Paket,2015
0,5,107325,8,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Olimpiade,"499,999,952",1,Paket,2015
0,5,107326,9,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Penyelenggaraan dan Partisipasi Event Pendidikan,"2,499,641,144",1,Paket,2015
0,5,107327,10,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Seleksi dan Pemusatan Latihan Olimpiade,"3,458,591,583",1,Paket,2015
0,5,107328,13,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Lomba Debat Bahasa Indonesia dan Bahasa Asing Siswa SMK,"1,599,997,420",1,Paket,2015
0,5,107329,14,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Pengadaan raport siswa SD,"1,500,000,000",1,Paket,2015
0,5,107330,15,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Pengadaan raport siswa SMP,"600,000,000",1,Paket,2015
0,5,107331,16,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Pelaksanaan akreditasi sekolah/madrasah secara online,"2,243,780,470",1,Paket,2015
0,5,107332,17,1.01.001,DINAS PENDIDIKAN,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Pengadaan Buku Kurikulum 2013 untuk SMP Povinsi DKI Jakarta,"1,998,750,400",1,Paket,2015
0,5,107333,1,1.01.004,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Pembinaan dan Pengembangan Prestasi Peserta Didik,"2,347,337,265",1,Paket,2015
0,5,107334,2,1.01.004,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Pembinaan Kompetensi Guru,"3,099,040,702",1,Paket,2015
0,5,107335,3,1.01.004,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Lembaga Sertifikasi Profesi,"221,099,840",1,Paket,2015
0,5,107336,4,1.01.004,Pusat Pengembangan Kompetensi Guru dan Kejuruan - JAKPUS,1.01,Pendidikan,1.01.05,Program Peningkatan Mutu Pendidikan,Peningkatan Kualitas Pendidik dan Peserta Didik,"1,344,240,530",1,Paket,2015
4,5,107867,12,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.06,Program Peningkatan Sarana dan Prasarana Pendidikan,Perawatan Berat Gedung SDN Grogol Utara 17,"1,880,596,043",1,Paket,2015
4,5,107869,13,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.06,Program Peningkatan Sarana dan Prasarana Pendidikan,Perawatan Berat Gedung SDN Pesanggrahan 01,"1,880,596,043",1,Paket,2015
4,5,107871,14,1.01.036,Sudin Pendidikan I - JAKSEL,1.01,Pendidikan,1.01.06,Program Peningkatan Sarana dan Prasarana Pendidikan,Perawatan Berat Gedung SDN Lenteng Agung 11/12,"2,269,637,043",1,Paket,2015
