periode_data,kode_urusan_program,nama_urusan_program,kode_urusan_pelaksana,nama_urusan_pelaksana,kode_skpd,nama_skpd,kode_program,nama_program,kode_kegiatan,nama_kegiatan,nilai_anggaran
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101402,SUKU DINAS PENDIDIKAN WILAYAH 2 KOTA - JAKSEL,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.03,Pengelolaan Pendidikan Anak Usia Dini (PAUD),329579850
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101501,SUKU DINAS PENDIDIKAN WILAYAH 1 KOTA - JAKTIM,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.02,Administrasi Keuangan Perangkat Daerah,5000000
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101501,SUKU DINAS PENDIDIKAN WILAYAH 1 KOTA - JAKTIM,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.06,Administrasi Umum Perangkat Daerah,208496147
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101501,SUKU DINAS PENDIDIKAN WILAYAH 1 KOTA - JAKTIM,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,199052970
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101501,SUKU DINAS PENDIDIKAN WILAYAH 1 KOTA - JAKTIM,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,2342512956
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101501,SUKU DINAS PENDIDIKAN WILAYAH 1 KOTA - JAKTIM,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,18800947
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101501,SUKU DINAS PENDIDIKAN WILAYAH 1 KOTA - JAKTIM,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.01,Pengelolaan Pendidikan Sekolah Menengah Atas,42891870064
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101501,SUKU DINAS PENDIDIKAN WILAYAH 1 KOTA - JAKTIM,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.02,Pengelolaan Pendidikan Sekolah Menengah Kejuruan,29655392658
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101501,SUKU DINAS PENDIDIKAN WILAYAH 1 KOTA - JAKTIM,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.03,Pengelolaan Pendidikan Khusus,136253195
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101501,SUKU DINAS PENDIDIKAN WILAYAH 1 KOTA - JAKTIM,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.01,Pengelolaan Pendidikan Sekolah Dasar,1.17523E+11
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101501,SUKU DINAS PENDIDIKAN WILAYAH 1 KOTA - JAKTIM,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.02,Pengelolaan Pendidikan Sekolah Menengah Pertama,46019921736
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101501,SUKU DINAS PENDIDIKAN WILAYAH 1 KOTA - JAKTIM,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.03,Pengelolaan Pendidikan Anak Usia Dini (PAUD),473314513
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101502,SUKU DINAS PENDIDIKAN WILAYAH 2 KOTA - JAKTIM,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.02,Administrasi Keuangan Perangkat Daerah,3000000
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101502,SUKU DINAS PENDIDIKAN WILAYAH 2 KOTA - JAKTIM,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.06,Administrasi Umum Perangkat Daerah,130276780
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101502,SUKU DINAS PENDIDIKAN WILAYAH 2 KOTA - JAKTIM,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,179013752
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101502,SUKU DINAS PENDIDIKAN WILAYAH 2 KOTA - JAKTIM,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,1859356138
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101502,SUKU DINAS PENDIDIKAN WILAYAH 2 KOTA - JAKTIM,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,12443040
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101502,SUKU DINAS PENDIDIKAN WILAYAH 2 KOTA - JAKTIM,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.01,Pengelolaan Pendidikan Sekolah Menengah Atas,45234368466
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101502,SUKU DINAS PENDIDIKAN WILAYAH 2 KOTA - JAKTIM,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.02,Pengelolaan Pendidikan Sekolah Menengah Kejuruan,24227538274
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101502,SUKU DINAS PENDIDIKAN WILAYAH 2 KOTA - JAKTIM,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.03,Pengelolaan Pendidikan Khusus,134806700
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101000,DINAS PENDIDIKAN,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.01,"Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",621082475
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101000,DINAS PENDIDIKAN,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.02,Administrasi Keuangan Perangkat Daerah,7.33683E+12
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101000,DINAS PENDIDIKAN,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.06,Administrasi Umum Perangkat Daerah,2377692415
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101000,DINAS PENDIDIKAN,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,12475662084
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101000,DINAS PENDIDIKAN,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,2196528633
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101000,DINAS PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.01,Pengelolaan Pendidikan Sekolah Menengah Atas,5.55894E+11
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101000,DINAS PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.02,Pengelolaan Pendidikan Sekolah Menengah Kejuruan,5.45486E+11
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101000,DINAS PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.03,Pengelolaan Pendidikan Khusus,77943222560
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101000,DINAS PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.01,Pengelolaan Pendidikan Sekolah Dasar,1.42601E+12
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101000,DINAS PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.02,Pengelolaan Pendidikan Sekolah Menengah Pertama,8.36559E+11
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101000,DINAS PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.03,Pengelolaan Pendidikan Anak Usia Dini (PAUD),2.6733E+11
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101716,SEKOLAH MENENGAH KEJURUAN NEGERI 13 JAKARTA,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.10,Peningkatan Pelayanan BLUD,57800000
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101716,SEKOLAH MENENGAH KEJURUAN NEGERI 13 JAKARTA,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.02,Pengelolaan Pendidikan Sekolah Menengah Kejuruan,1389311341
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101717,SEKOLAH MENENGAH KEJURUAN NEGERI 51 JAKARTA,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.02,Administrasi Keuangan Perangkat Daerah,2220000
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101717,SEKOLAH MENENGAH KEJURUAN NEGERI 51 JAKARTA,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.06,Administrasi Umum Perangkat Daerah,639624853
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101717,SEKOLAH MENENGAH KEJURUAN NEGERI 51 JAKARTA,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,345849931
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101717,SEKOLAH MENENGAH KEJURUAN NEGERI 51 JAKARTA,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.10,Peningkatan Pelayanan BLUD,478545327
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101717,SEKOLAH MENENGAH KEJURUAN NEGERI 51 JAKARTA,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.02,Pengelolaan Pendidikan Sekolah Menengah Kejuruan,1074093778
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101718,SEKOLAH MENENGAH KEJURUAN NEGERI 24 JAKARTA,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.06,Administrasi Umum Perangkat Daerah,796107665
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101725,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKUT & KEP.SERIBU,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.02,Administrasi Keuangan Perangkat Daerah,6660000
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101725,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKUT & KEP.SERIBU,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.06,Administrasi Umum Perangkat Daerah,164277023
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101725,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKUT & KEP.SERIBU,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,34165800
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101725,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKUT & KEP.SERIBU,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,1589347517
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101725,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKUT & KEP.SERIBU,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,651617797
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101725,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKUT & KEP.SERIBU,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.01,Pengelolaan Pendidikan Sekolah Menengah Atas,600900000
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101725,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKUT & KEP.SERIBU,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.02,Pengelolaan Pendidikan Sekolah Menengah Kejuruan,3108232295
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101725,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKUT & KEP.SERIBU,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.01,Pengelolaan Pendidikan Sekolah Dasar,953200000
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101725,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKUT & KEP.SERIBU,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.02,Pengelolaan Pendidikan Sekolah Menengah Pertama,739125000
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101725,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKUT & KEP.SERIBU,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.03,Pengelolaan Pendidikan Anak Usia Dini (PAUD),376650000
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101725,PUSAT PELATIHAN DAN PENGEMBANGAN PENDIDIKAN - JAKUT & KEP.SERIBU,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.04,Pengelolaan Pendidikan Non Formal/Kesetaraan,168625000
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101728,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN,1.01.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.01.01.2.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,47590540
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101728,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.01,Pengelolaan Pendidikan Sekolah Menengah Atas,11558133552
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101728,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.02,Pengelolaan Pendidikan Sekolah Menengah Kejuruan,46540081630
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101728,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.1.03,Pengelolaan Pendidikan Khusus,662716040
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101728,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.01,Pengelolaan Pendidikan Sekolah Dasar,4.61532E+11
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101728,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.02,Pengelolaan Pendidikan Sekolah Menengah Pertama,50117348187
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101728,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.03,Pengelolaan Pendidikan Anak Usia Dini (PAUD),17753667114
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,1,URUSAN PEMERINTAHAN BIDANG PENDIDIKAN,10101728,UNIT PENGELOLA PRASARANA DAN SARANA PENDIDIKAN,1.01.02,PROGRAM PENGELOLAAN PENDIDIKAN,1.01.02.2.04,Pengelolaan Pendidikan Non Formal/Kesetaraan,24898471008
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,2,URUSAN PEMERINTAHAN BIDANG KESEHATAN,10201000,DINAS KESEHATAN,1.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.02.01.1.01,"Perencanaan, Penganggaran, dan Evaluasi Kinerja Perangkat Daerah",1033607000
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,2,URUSAN PEMERINTAHAN BIDANG KESEHATAN,10201000,DINAS KESEHATAN,1.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.02.01.1.02,Administrasi Keuangan Perangkat Daerah,2.09801E+12
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,2,URUSAN PEMERINTAHAN BIDANG KESEHATAN,10201000,DINAS KESEHATAN,1.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.02.01.1.05,Administrasi Kepegawaian Perangkat Daerah,32400000
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,2,URUSAN PEMERINTAHAN BIDANG KESEHATAN,10201000,DINAS KESEHATAN,1.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.02.01.1.06,Administrasi Umum Perangkat Daerah,5224323249
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,2,URUSAN PEMERINTAHAN BIDANG KESEHATAN,10201000,DINAS KESEHATAN,1.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.02.01.1.07,Pengadaan Barang Milik Daerah Penunjang Urusan Pemerintah Daerah,240532005
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,2,URUSAN PEMERINTAHAN BIDANG KESEHATAN,10201000,DINAS KESEHATAN,1.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.02.01.1.08,Penyediaan Jasa Penunjang Urusan Pemerintahan Daerah,6309182144
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,2,URUSAN PEMERINTAHAN BIDANG KESEHATAN,10201000,DINAS KESEHATAN,1.02.01,PROGRAM PENUNJANG URUSAN PEMERINTAHAN DAERAH PROVINSI,1.02.01.1.09,Pemeliharaan Barang Milik Daerah Penunjang Urusan Pemerintahan Daerah,3570714804
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,2,URUSAN PEMERINTAHAN BIDANG KESEHATAN,10201000,DINAS KESEHATAN,1.02.02,PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT,1.02.02.1.01,"Penyediaan Fasilitas Pelayanan, Sarana, Prasarana dan Alat Kesehatan untuk UKP Rujukan, UKM dan UKM Rujukan Tingkat Daerah Provinsi",43020307409
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,2,URUSAN PEMERINTAHAN BIDANG KESEHATAN,10201000,DINAS KESEHATAN,1.02.02,PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT,1.02.02.1.02,"Penyediaan Layanan Kesehatan untuk UKP Rujukan, UKM dan UKM Rujukan Tingkat Daerah Provinsi",12843524788
2023,1,URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR,2,URUSAN PEMERINTAHAN BIDANG KESEHATAN,10201000,DINAS KESEHATAN,1.02.02,PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT,1.02.02.1.04,Penerbitan Izin Rumah Sakit Kelas B dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Provinsi,133110000
